page_id,url,img,name,cardType,color,hp,bloom,arts1_text,arts1_icons,arts1_tokkou,arts2_text,arts2_icons,arts2_tokkou,arts3_text,arts3_icons,arts3_tokkou,keyword1,keyword2,keywordEffect,baton,extra,rarity,number,product1,product2,product3,product4,product5,tag1,tag2,tag3,tag4,tag5,tag6
65,https://hololive-official-cardgame.com/cardlist/?id=65&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-031_R.png,IRyS,ホロメン,白,200,2nd,"約束の力　50+
自分の#Promiseを持つホロメン1人につき、このアーツ+20。","白,◇,◇",赤+50,,,,,,,希望の庭園,,自分のホロパワーを見る。その中から1枚を公開し、手札に加える。そして自分のデッキの上から1枚をホロパワーにする。,2,,R,hBP01-031,ブルーミングレディアンス,,,,,#EN,#Promise,#歌,,,
488,https://hololive-official-cardgame.com/cardlist/?id=488&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-031_P.png,IRyS,ホロメン,白,200,2nd,"約束の力　50+
自分の#Promiseを持つホロメン1人につき、このアーツ+20。","白,◇,◇",赤+50,,,,,,,希望の庭園,,自分のホロパワーを見る。その中から1枚を公開し、手札に加える。そして自分のデッキの上から1枚をホロパワーにする。,2,,P,hBP01-031,PRカード,,,,,#EN,#Promise,#歌,,,
66,https://hololive-official-cardgame.com/cardlist/?id=66&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-032_C.png,アキ・ローゼンタール,ホロメン,緑,100,Debut,アロ～ナ！　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hBP01-032,ブルーミングレディアンス,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
178,https://hololive-official-cardgame.com/cardlist/?id=178&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-032_P.png,アキ・ローゼンタール,ホロメン,緑,100,Debut,アロ～ナ！　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,P,hBP01-032,PRカード,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
1254,https://hololive-official-cardgame.com/cardlist/?id=1254&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP05/hBP01-032_02_C.png,アキ・ローゼンタール,ホロメン,緑,100,Debut,アロ～ナ！　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hBP01-032,エンチャントレガリア,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
1370,https://hololive-official-cardgame.com/cardlist/?id=1370&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP05/hBP01-032_HR.png,アキ・ローゼンタール,ホロメン,緑,100,Debut,アロ～ナ！　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,HR,hBP01-032,エンチャントレガリア,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
67,https://hololive-official-cardgame.com/cardlist/?id=67&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-033_U.png,アキ・ローゼンタール,ホロメン,緑,50,Debut,アフターパーティー　20,緑,,,,,,,,ヒーリングランウェイ,,サイコロを1回振れる:奇数の時、自分の緑ホロメン1人のHP20回復。,1,,U,hBP01-033,ブルーミングレディアンス,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
68,https://hololive-official-cardgame.com/cardlist/?id=68&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-034_C.png,アキ・ローゼンタール,ホロメン,緑,160,1st,あらあら　30,緑,,むぎゅむぎゅ雑談　50,"緑,◇",,,,,,,,1,,C,hBP01-034,ブルーミングレディアンス,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
2153,https://hololive-official-cardgame.com/cardlist/?id=2153&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hWF01/hBP01-034_P.png,アキ・ローゼンタール,ホロメン,緑,160,1st,あらあら　30,緑,,むぎゅむぎゅ雑談　50,"緑,◇",,,,,,,,1,,P,hBP01-034,hololive OFFICIAL CARD GAME ツインウエハース,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
69,https://hololive-official-cardgame.com/cardlist/?id=69&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-035_C.png,アキ・ローゼンタール,ホロメン,緑,120,1st,"アキロゼ幻想曲　40
このホロメンにツールが付いている時、自分のエールデッキの上から1枚を、自分のホロメンに送る。",緑,,,,,,,,ブレーメンの音楽祭,,自分のアーカイブのツール1枚を自分のホロメンに付けられる。,1,,C,hBP01-035,ブルーミングレディアンス,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
1402,https://hololive-official-cardgame.com/cardlist/?id=1402&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-035_P.png,アキ・ローゼンタール,ホロメン,緑,120,1st,"アキロゼ幻想曲　40
このホロメンにツールが付いている時、自分のエールデッキの上から1枚を、自分のホロメンに送る。",緑,,,,,,,,ブレーメンの音楽祭,,自分のアーカイブのツール1枚を自分のホロメンに付けられる。,1,,P,hBP01-035,PRカード,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
70,https://hololive-official-cardgame.com/cardlist/?id=70&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-036_U.png,アキ・ローゼンタール,ホロメン,緑,100,1st,今日もがんばローゼ！　30,◇,,,,,,,,ロゼ隊のみんな応援しててね！,,自分のホロメン1人のHP20回復。,1,,U,hBP01-036,ブルーミングレディアンス,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
208,https://hololive-official-cardgame.com/cardlist/?id=208&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-036_P.png,アキ・ローゼンタール,ホロメン,緑,100,1st,今日もがんばローゼ！　30,◇,,,,,,,,ロゼ隊のみんな応援しててね！,,自分のホロメン1人のHP20回復。,1,,P,hBP01-036,PRカード,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
71,https://hololive-official-cardgame.com/cardlist/?id=71&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-037_R.png,アキ・ローゼンタール,ホロメン,緑,190,2nd,"秘密の合鍵　70+
このホロメンにツールが付いている時、このアーツ+50。","緑,緑,緑",白+50,,,,,,,ゴシックドール,,自分のエールデッキの上から1枚を、自分のホロメンに送る。その後、このホロメンにツールが付いている時、このホロメンのHP40回復。,2,,R,hBP01-037,ブルーミングレディアンス,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
489,https://hololive-official-cardgame.com/cardlist/?id=489&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-037_P.png,アキ・ローゼンタール,ホロメン,緑,190,2nd,"秘密の合鍵　70+
このホロメンにツールが付いている時、このアーツ+50。","緑,緑,緑",白+50,,,,,,,ゴシックドール,,自分のエールデッキの上から1枚を、自分のホロメンに送る。その後、このホロメンにツールが付いている時、このホロメンのHP40回復。,2,,P,hBP01-037,PRカード,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
72,https://hololive-official-cardgame.com/cardlist/?id=72&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-038_C.png,兎田ぺこら,ホロメン,緑,90,Debut,"こんぺこー！　20+
サイコロを1回振れる:偶数の時、このアーツ+20。",緑,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hBP01-038,ブルーミングレディアンス,,,,,#JP,#3期生,#ケモミミ,,,
191,https://hololive-official-cardgame.com/cardlist/?id=191&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-038_P.png,兎田ぺこら,ホロメン,緑,90,Debut,"こんぺこー！　20+
サイコロを1回振れる:偶数の時、このアーツ+20。",緑,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,P,hBP01-038,PRカード,,,,,#JP,#3期生,#ケモミミ,,,
1255,https://hololive-official-cardgame.com/cardlist/?id=1255&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP05/hBP01-038_02_C.png,兎田ぺこら,ホロメン,緑,90,Debut,"こんぺこー！　20+
サイコロを1回振れる:偶数の時、このアーツ+20。",緑,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hBP01-038,エンチャントレガリア,,,,,#JP,#3期生,#ケモミミ,,,
73,https://hololive-official-cardgame.com/cardlist/?id=73&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-039_U.png,兎田ぺこら,ホロメン,緑,60,Debut,無重力ジャンプ！　30,◇,,,,,,,,ギャラクシーアイドル,,自分の推しホロメンが〈兎田ぺこら〉の時、サイコロを1回振れる:偶数の時、自分のエールデッキの上から1枚を、自分のホロメンに送る。,1,,U,hBP01-039,ブルーミングレディアンス,,,,,#JP,#3期生,#ケモミミ,,,
1720,https://hololive-official-cardgame.com/cardlist/?id=1720&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-039_P.png,兎田ぺこら,ホロメン,緑,60,Debut,無重力ジャンプ！　30,◇,,,,,,,,ギャラクシーアイドル,,自分の推しホロメンが〈兎田ぺこら〉の時、サイコロを1回振れる:偶数の時、自分のエールデッキの上から1枚を、自分のホロメンに送る。,1,,P,hBP01-039,PRカード,,,,,#JP,#3期生,#ケモミミ,,,
74,https://hololive-official-cardgame.com/cardlist/?id=74&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-040_C.png,兎田ぺこら,ホロメン,緑,150,1st,おつぺこでした　60,"緑,◇",,,,,,,,,,,1,,C,hBP01-040,ブルーミングレディアンス,,,,,#JP,#3期生,#ケモミミ,,,
2154,https://hololive-official-cardgame.com/cardlist/?id=2154&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hWF01/hBP01-040_P.png,兎田ぺこら,ホロメン,緑,150,1st,おつぺこでした　60,"緑,◇",,,,,,,,,,,1,,P,hBP01-040,hololive OFFICIAL CARD GAME ツインウエハース,,,,,#JP,#3期生,#ケモミミ,,,
75,https://hololive-official-cardgame.com/cardlist/?id=75&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-041_U.png,兎田ぺこら,ホロメン,緑,90,1st,見逃しちゃだめぺこだよ！　30,◇,,,,,,,,成長した兎田ぺこらを,,自分のエールデッキの上から1枚を、自分のセンターホロメンかコラボホロメンに送る。,1,,U,hBP01-041,ブルーミングレディアンス,,,,,#JP,#3期生,#ケモミミ,,,
209,https://hololive-official-cardgame.com/cardlist/?id=209&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-041_P.png,兎田ぺこら,ホロメン,緑,90,1st,見逃しちゃだめぺこだよ！　30,◇,,,,,,,,成長した兎田ぺこらを,,自分のエールデッキの上から1枚を、自分のセンターホロメンかコラボホロメンに送る。,1,,P,hBP01-041,PRカード,,,,,#JP,#3期生,#ケモミミ,,,
1702,https://hololive-official-cardgame.com/cardlist/?id=1702&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP01-041_SR.png,兎田ぺこら,ホロメン,緑,90,1st,見逃しちゃだめぺこだよ！　30,◇,,,,,,,,成長した兎田ぺこらを,,自分のエールデッキの上から1枚を、自分のセンターホロメンかコラボホロメンに送る。,1,,SR,hBP01-041,アヤカシヴァーミリオン,,,,,#JP,#3期生,#ケモミミ,,,
76,https://hololive-official-cardgame.com/cardlist/?id=76&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-042_R.png,兎田ぺこら,ホロメン,緑,120,1st,白い砂浜と兎少女　40,緑,,"きｔらあああ　50+
サイコロを1回振れる:出た目の数1につき、このアーツ+10。","緑,緑",,,,,,,,1,,R,hBP01-042,ブルーミングレディアンス,,,,,#JP,#3期生,#ケモミミ,,,
1443,https://hololive-official-cardgame.com/cardlist/?id=1443&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-042_P.png,兎田ぺこら,ホロメン,緑,120,1st,白い砂浜と兎少女　40,緑,,"きｔらあああ　50+
サイコロを1回振れる:出た目の数1につき、このアーツ+10。","緑,緑",,,,,,,,1,,P,hBP01-042,PRカード,,,,,#JP,#3期生,#ケモミミ,,,
77,https://hololive-official-cardgame.com/cardlist/?id=77&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-043_RR.png,兎田ぺこら,ホロメン,緑,200,2nd,"全人類兎化計画　60+
サイコロを3回振れる:出た目の合計数1につき、このアーツ+10。","緑,緑,緑,◇",青+50,,,,,,,プリンセスドレス,,このホロメンのHP50回復。,2,,RR,hBP01-043,ブルーミングレディアンス,,,,,#JP,#3期生,#ケモミミ,,,
78,https://hololive-official-cardgame.com/cardlist/?id=78&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-043_UR.png,兎田ぺこら,ホロメン,緑,200,2nd,"全人類兎化計画　60+
サイコロを3回振れる:出た目の合計数1につき、このアーツ+10。","緑,緑,緑,◇",青+50,,,,,,,プリンセスドレス,,このホロメンのHP50回復。,2,,UR,hBP01-043,ブルーミングレディアンス,,,,,#JP,#3期生,#ケモミミ,,,
79,https://hololive-official-cardgame.com/cardlist/?id=79&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-044_C.png,AZKi,ホロメン,緑,100,Debut,こんあずき～　20,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hBP01-044,ブルーミングレディアンス,,,,,#JP,#0期生,#歌,,,
